dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,video_view_count,location,tags/1,tags/2,comments_disabled,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/40786f1267e4ea46238d6c772f1f81ca/5C77B939/t51.2885-15/e35/44458112_1739426156184642_3060122341708989060_n.jpg,70,70,"A qualidade da foto é duvidosa, mas a das companhias e a do show são absolutamente indiscutíveis! #rogerwatersbh 🤘🎸
.
Sobre o que está acontecendo no cenário político brasileiro tenho que expressar minha profunda 🤐❌ e todo o meu 😶‼️, bem como a ⛔️⛔️.
Afinal de contas ele é 🚫🤐❌
Taokei?🤷
.
#usandthemtour #rogerwaters #nofacism #bh #pinkfloyd #pigs #charade #resist #arteepolitica #musicaeresistência #rocknroll #tbt",5,1898069079513974563,false,"{""street_address"": ""Avenida Presidente Carlos Luz"", ""zip_code"": ""31275-025"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,217953269,Mineirão - Toca Da Raposa 3,mineirao-toca-da-raposa-3,2245675339,BpXS8V7lUcj,rocknroll,1540487488,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fda3cb85968695cf6e9a4a93154b1710/5C708336/t51.2885-15/e35/c0.135.1080.1080/s150x150/44458112_1739426156184642_3060122341708989060_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9dda8acff02562d347ae9290952519ce/5C81B330/t51.2885-15/e35/c0.135.1080.1080/s240x240/44458112_1739426156184642_3060122341708989060_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fa2cf6e94aeb2978354fc45c82bf65f/5C6ED74E/t51.2885-15/e35/c0.135.1080.1080/s320x320/44458112_1739426156184642_3060122341708989060_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/894aae972390b765e670927c085e1383/5C76E809/t51.2885-15/e35/c0.135.1080.1080/s480x480/44458112_1739426156184642_3060122341708989060_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d592d5dc670c88f1c76050bb857baecc/5C761FA1/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44458112_1739426156184642_3060122341708989060_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d592d5dc670c88f1c76050bb857baecc/5C761FA1/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44458112_1739426156184642_3060122341708989060_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/40786f1267e4ea46238d6c772f1f81ca/5C77B939/t51.2885-15/e35/44458112_1739426156184642_3060122341708989060_n.jpg,,,charade,rogerwatersbh,false,rogerwaters,arteepolitica,bh,tbt,nofacism,resist,https://instagram.fplu4-1.fna.fbcdn.net/vp/05f48f3cac3d8f5b5cc898bcaae18285/5C6AAAEE/t51.2885-15/e35/43378049_2223248651257530_7536121904371329194_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2bf9272a0034745b376216ed46ea930/5C6B08F1/t51.2885-15/e35/43820736_491564878006584_5801291781305465249_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6d9b069ff4bc9d074a5cd49eb1855ef/5C7B34D3/t51.2885-15/e35/43447810_2109046242460462_8206459005740466853_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/74b1986540d9ecdeebc0807cd72b5bc4/5C6E9F70/t51.2885-15/e35/43659208_1929425427359305_2653152933340645970_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3e615155ee0fcb87c261338d05b1eb0/5C6B0E4B/t51.2885-15/e35/43035615_2115427045438842_1288506090596557107_n.jpg,,,,,pigs,pinkfloyd,musicaeresistência,usandthemtour,,,,,,,,,,
1334,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/33ed792f4e0554de7c104ce373552ded/5C7534BA/t51.2885-15/e35/43212212_2372289542811148_3428134387746828759_n.jpg,168,168,"Hello ⚒💡🆘💰⏰🐖👔 Is there anybody in there?
Just nod if you can hear me
Is there anyone at home?

Uma banda especial, num local especial, com pessoas especiais. @rogerwaters @mineirao @anamariaberquo @marcioaranha10 
Oportunidade maravilhosa de ver esse astro/mito tocando no Brasil. Agora está completo. #pinkfloyd Por @davidgilmour No #allianzpark E agora por #rogerwaters 
#confortablynumb #money #pigs #thewall #time #heyyou #shineyoucrazydiamond #intheflesh #anotherbrickinthewall #porcosimundos #antifascismo #resistence #refugee #pinkfloydbrasil #rogerwatersbh #rogerwatersmineirao #rock #rocknroll #progressiverock",3,1898025927038629820,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,652043722,BpXJIZDnne8,allianzpark,1540482344,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/72b7248fe2d62c3157f644d834519a16/5C78599B/t51.2885-15/e35/c0.127.1080.1080a/s150x150/43212212_2372289542811148_3428134387746828759_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5081d12a9695715a0dc0f8238a9816c0/5C7E229D/t51.2885-15/e35/c0.127.1080.1080a/s240x240/43212212_2372289542811148_3428134387746828759_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/21985cc89b9b23b499a3744ef80c0c84/5CAD70E3/t51.2885-15/e35/c0.127.1080.1080a/s320x320/43212212_2372289542811148_3428134387746828759_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f8f7b677c8c98732e610fd0582725ba/5CACEEA4/t51.2885-15/e35/c0.127.1080.1080a/s480x480/43212212_2372289542811148_3428134387746828759_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cadbaf355299024e4e8d1de854801ff4/5C6E03AB/t51.2885-15/sh0.08/e35/c0.127.1080.1080a/s640x640/43212212_2372289542811148_3428134387746828759_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cadbaf355299024e4e8d1de854801ff4/5C6E03AB/t51.2885-15/sh0.08/e35/c0.127.1080.1080a/s640x640/43212212_2372289542811148_3428134387746828759_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/33ed792f4e0554de7c104ce373552ded/5C7534BA/t51.2885-15/e35/43212212_2372289542811148_3428134387746828759_n.jpg,,,rogerwatersbh,money,false,heyyou,porcosimundos,antifascismo,progressiverock,pinkfloydbrasil,rogerwatersmineirao,https://instagram.fplu4-1.fna.fbcdn.net/vp/786aef4f31d9ecf43822975208a5138a/5C733EC2/t51.2885-15/e35/43778410_327147764752899_1397476672132794594_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9313104d080abcaba2f8be9c36b368ef/5C782CA8/t51.2885-15/e35/43607973_2134920523490440_7489352146097469454_n.jpg,,,,,,,,rogerwaters,time,anotherbrickinthewall,rocknroll,pinkfloyd,intheflesh,shineyoucrazydiamond,refugee,thewall,pigs,rock,resistence,confortablynumb,
422,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/a735967df14ff716d0cfb97344339997/5BF56DBA/t51.2885-15/e35/43913291_453970218461069_1969806421761747397_n.jpg,22,22,"Ainda processando o que foi esse show! 🤘😍❤❤ #wishyouwerehere
.

#Repost @emporio_201 (@get_repost)
・・・
Quando te faltam palavras para descrever como foi aquele tão esperado show! Obrigada Roger Waters por tocar os nossos corações! 🤘😍👏👏
#rogerwaters
#rogerwatersbrasil2018 #rogerwatersbh
#rogerwaterslovers",3,1897970198402503596,true,,,,,,1261948928,BpW8dbuDxOs,wishyouwerehere,1540476128,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8696a8fd16540e9b03cc9e7171f3e029/5BF56153/t51.2885-15/e35/c157.0.406.406/s150x150/43913291_453970218461069_1969806421761747397_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf1934b2c19e7c4c83b6769208d34c09/5BF58019/t51.2885-15/e35/c157.0.406.406/s240x240/43913291_453970218461069_1969806421761747397_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1b5f316cc93655f06d62aca8a2057daf/5BF55E23/t51.2885-15/e35/c157.0.406.406/s320x320/43913291_453970218461069_1969806421761747397_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/00837ac401ff7dd5e748e3f8cc683f98/5BF5E851/t51.2885-15/e35/c157.0.406.406/43913291_453970218461069_1969806421761747397_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/00837ac401ff7dd5e748e3f8cc683f98/5BF5E851/t51.2885-15/e35/c157.0.406.406/43913291_453970218461069_1969806421761747397_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/00837ac401ff7dd5e748e3f8cc683f98/5BF5E851/t51.2885-15/e35/c157.0.406.406/43913291_453970218461069_1969806421761747397_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1ff051b910f2e8d65db8894233efd405/5BF562FE/t50.2886-16/44573103_179254166336420_5013478082959376384_n.mp4,0,,rogerwaterslovers,rogerwatersbh,false,rogerwaters,rogerwatersbrasil2018,Repost,,,,,,,,,,,,,,,,,,,,,,,,,,
422,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/61ae143066dc17657f3c669ece87386f/5BF55BD0/t51.2885-15/e35/43985250_139739313656181_4161728093746155991_n.jpg,35,35,"Quando te faltam palavras para descrever como foi aquele tão esperado show! Obrigada Roger Waters por tocar os nossos corações! 🤘😍👏👏
#rogerwaters
#rogerwatersbrasil2018 #rogerwatersbh
#rogerwaterslovers
#jornaloglobo",0,1897587252593008380,false,,,,,,8293216347,BpVlY1pHZ78,rogerwaters,1540430049,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2361a8a7b56941e0d00c136336bc66f/5BF596F9/t51.2885-15/e35/c157.0.406.406/s150x150/43985250_139739313656181_4161728093746155991_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/682204f2c8b569c6ad55e58cb8bedac6/5BF5C5B3/t51.2885-15/e35/c157.0.406.406/s240x240/43985250_139739313656181_4161728093746155991_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a1687e8f6bce6bd8699fcb8e8719c14/5BF59B49/t51.2885-15/e35/c157.0.406.406/s320x320/43985250_139739313656181_4161728093746155991_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f55a84b428f6f5cc7ba7b9c6c3f9f5a2/5BF5D6BB/t51.2885-15/e35/c157.0.406.406/43985250_139739313656181_4161728093746155991_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f55a84b428f6f5cc7ba7b9c6c3f9f5a2/5BF5D6BB/t51.2885-15/e35/c157.0.406.406/43985250_139739313656181_4161728093746155991_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f55a84b428f6f5cc7ba7b9c6c3f9f5a2/5BF5D6BB/t51.2885-15/e35/c157.0.406.406/43985250_139739313656181_4161728093746155991_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae0c1ab13fc6a5b64d691b4cfd41bbc4/5BF5B2CC/t50.2886-16/43699975_375721336302190_6464593796765377544_n.mp4,,,jornaloglobo,rogerwatersbh,false,rogerwatersbrasil2018,rogerwaterslovers,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/653fb3244a1a1ae789634b43e6d3508f/5BF59C62/t50.2886-16/44401019_2199388480318549_2974957571062190271_n.mp4,,,,,,,,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1572d9050220c54679b720cbf0df7f84/5C90019C/t51.2885-15/e35/43547055_292936557988207_9165739982945791078_n.jpg,40,40,"Big man, pig man! 
Haha, charade you are! 
#PigsRuleTheWorld #EleNao #RogerWaters #RogerWatersBH",1,1897553844398678002,false,,,,,,1439837372,BpVdyr1j1_y,RogerWaters,1540426067,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/acca5559a02be172ff5ffda7707c8361/5C8F0CD3/t51.2885-15/e35/c135.0.810.810/s150x150/43547055_292936557988207_9165739982945791078_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/44f962a4e6fa4c64d0dcff39134bd68d/5C6F3999/t51.2885-15/e35/c135.0.810.810/s240x240/43547055_292936557988207_9165739982945791078_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/80cab45e918046898e1270dfc9fa636e/5C744E23/t51.2885-15/e35/c135.0.810.810/s320x320/43547055_292936557988207_9165739982945791078_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a18dac54ba6a834552c4c59b027b7baf/5C794279/t51.2885-15/e35/c135.0.810.810/s480x480/43547055_292936557988207_9165739982945791078_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/efcbd26ddfacc4af4f3f286d4aa9a078/5C7D4DD9/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43547055_292936557988207_9165739982945791078_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/efcbd26ddfacc4af4f3f286d4aa9a078/5C7D4DD9/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43547055_292936557988207_9165739982945791078_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1572d9050220c54679b720cbf0df7f84/5C90019C/t51.2885-15/e35/43547055_292936557988207_9165739982945791078_n.jpg,,,EleNao,RogerWatersBH,false,PigsRuleTheWorld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b11720dd032303200d737e5fd9b32987/5BF5B00E/t51.2885-15/e35/44644279_1915697395182384_1209144947781679449_n.jpg,17,17,#RogerWatersBH #sempalavras,0,1897511212050983257,true,,,,,,338952451,BpVUGTXnqlZ,sempalavras,1540421158,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb37a68582775f14c7ca50648af3e35e/5BF5E6B1/t51.2885-15/e35/s150x150/44644279_1915697395182384_1209144947781679449_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e1714dcd28a7d5b5cd9b8c2d11d07b7f/5BF5E577/t51.2885-15/e35/s240x240/44644279_1915697395182384_1209144947781679449_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bdede74c310a86914c8920183a9ec1bd/5BF5D009/t51.2885-15/e35/s320x320/44644279_1915697395182384_1209144947781679449_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/307eebad13bff6219a9432cf6620348e/5BF5D64E/t51.2885-15/e35/s480x480/44644279_1915697395182384_1209144947781679449_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b11720dd032303200d737e5fd9b32987/5BF5B00E/t51.2885-15/e35/44644279_1915697395182384_1209144947781679449_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b11720dd032303200d737e5fd9b32987/5BF5B00E/t51.2885-15/e35/44644279_1915697395182384_1209144947781679449_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/45fd51e22b24fbaaec60f8ce5d2d33f4/5BF56C95/t50.2886-16/44832863_1098186493666972_5054583595746721792_n.mp4,0,,RogerWatersBH,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/cce349e2b8548e03aa99853ca3d4a3ee/5BF5B623/t51.2885-15/e35/43647413_252303528801554_6298634977482215818_n.jpg,85,85,"Aquele Floyd no Festival de Cerveja Artesanal com os Brittons! Siga o insta da banda - @osbrittons 
#pinkfloyd #time #show #rogerwatersbh #rogerwaters #music #lucionunes #drums #bateria #beer #cerveja",0,1897450624054679314,true,"{""street_address"": ""Rua Major Gote,1199"", ""zip_code"": ""38700-001"", ""city_name"": ""Patos de Minas"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,219418966,Caiçaras Country Clube,caicaras-country-clube,1482391337,BpVGUoZn1cS,cerveja,1540414055,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e8f906d78ce4651772f942a21b5d7ad/5BF5C4A1/t51.2885-15/e35/c157.0.406.406a/s150x150/43647413_252303528801554_6298634977482215818_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3ba55d4b4c56883cd2432d29e4cc4ec/5BF55F2B/t51.2885-15/e35/c157.0.406.406a/s240x240/43647413_252303528801554_6298634977482215818_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5da3be3c96e4f1e6679d8a3473a70246/5BF57511/t51.2885-15/e35/c157.0.406.406a/s320x320/43647413_252303528801554_6298634977482215818_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/020c0790242106badaa7194a0aef60d2/5BF5D784/t51.2885-15/e35/c157.0.406.406a/43647413_252303528801554_6298634977482215818_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/020c0790242106badaa7194a0aef60d2/5BF5D784/t51.2885-15/e35/c157.0.406.406a/43647413_252303528801554_6298634977482215818_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/020c0790242106badaa7194a0aef60d2/5BF5D784/t51.2885-15/e35/c157.0.406.406a/43647413_252303528801554_6298634977482215818_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/175090852f0436945404f54a4caa52e6/5BF5B0B6/t50.2886-16/44270035_183318155879064_2418612486581256192_n.mp4,0,,rogerwatersbh,show,false,rogerwaters,beer,music,drums,time,lucionunes,,,,,,,,,,pinkfloyd,bateria,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/87dd85835d4aebb0fddc529bafa7e281/5C713BB9/t51.2885-15/e35/43667762_885498668506190_908260108915577058_n.jpg,116,116,#rogerwaters #rogerwatersbrasil2018 #rogerwatersbh #galometal #pinkfloyd #rock #rocknroll,1,1896953329553309195,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,525376626,BpTVQCzhP4L,galometal,1540354480,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a1b80cf7665bd54f784f6a022a16713/5C789AA5/t51.2885-15/e35/c135.0.810.810/s150x150/43667762_885498668506190_908260108915577058_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2c21d0ec948a730feaebefebb6494741/5C78A610/t51.2885-15/e35/c135.0.810.810/s240x240/43667762_885498668506190_908260108915577058_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6cdc9f08367cfc8ca05f8721cfc75d7c/5C8CCEA8/t51.2885-15/e35/c135.0.810.810/s320x320/43667762_885498668506190_908260108915577058_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d527ba086ef238b5d30f71f73d5fd968/5C8C7AF4/t51.2885-15/e35/c135.0.810.810/s480x480/43667762_885498668506190_908260108915577058_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bd77a32d0b5576e9c5be587e94f7571/5C769C13/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43667762_885498668506190_908260108915577058_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bd77a32d0b5576e9c5be587e94f7571/5C769C13/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43667762_885498668506190_908260108915577058_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/87dd85835d4aebb0fddc529bafa7e281/5C713BB9/t51.2885-15/e35/43667762_885498668506190_908260108915577058_n.jpg,,,rogerwatersbh,rogerwaters,false,rocknroll,rogerwatersbrasil2018,rock,pinkfloyd,,,,,,,,,,,,,,,,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5391e8dd0c1e2817123fdcb095374794/5BF5650F/t51.2885-15/e35/43729877_259295014789636_1249853381073919226_n.jpg,31,31,Thank you Roger Waters for the extraordinary show in BH - Brazil!!! 🤘❤ #rogerwaters #rogerwatersbrasil2018 #rogerwatersbh #pinkfloyd #emporio201 #pinkfloydlovers,2,1896874194982699079,true,,,,,,1261948928,BpTDQe_jIBH,emporio201,1540346543,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9bfa481bc12e2e23cc102e2e297bf924/5BF5CD0D/t51.2885-15/e35/s150x150/43729877_259295014789636_1249853381073919226_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1fa4ab77360ca40513286019223ade22/5BF55587/t51.2885-15/e35/s240x240/43729877_259295014789636_1249853381073919226_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/615db96c704ba86d6cf9db1a2d4c74a7/5BF5893D/t51.2885-15/e35/s320x320/43729877_259295014789636_1249853381073919226_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0eec67985279ddf815bb6344e7bb968f/5BF586A7/t51.2885-15/e35/s480x480/43729877_259295014789636_1249853381073919226_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5391e8dd0c1e2817123fdcb095374794/5BF5650F/t51.2885-15/e35/43729877_259295014789636_1249853381073919226_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5391e8dd0c1e2817123fdcb095374794/5BF5650F/t51.2885-15/e35/43729877_259295014789636_1249853381073919226_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc0a16a2e0cf765a14e23b637c62f646/5BF5D365/t50.2886-16/44632969_2191488867736458_2531093887607373824_n.mp4,0,,rogerwatersbh,pinkfloydlovers,false,rogerwaters,rogerwatersbrasil2018,pinkfloyd,,,,,,,,,,,,,,,,,,,,,,,,,,
937,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/a880b79877c67bf723e12c085cee7dac/5BF5D75E/t51.2885-15/e15/43292768_437326443463152_5386472371013797340_n.jpg,45,45,#rogerwatersbh 21/10,4,1896833483054061619,true,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,212688534,BpS6ADDgRgz,rogerwatersbh,1540340298,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5959a19ad9c01b07d84d0535dd0ca299/5BF59DDC/t51.2885-15/e15/c0.90.720.720/s150x150/43292768_437326443463152_5386472371013797340_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/04922572a9af0b93cb08cd4a5c04ff66/5BF59296/t51.2885-15/e15/c0.90.720.720/s240x240/43292768_437326443463152_5386472371013797340_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/25d143e56fd80817099c6f6ec8a296e7/5BF5C6AC/t51.2885-15/e15/c0.90.720.720/s320x320/43292768_437326443463152_5386472371013797340_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbb5c6207c17a3cb7a374597c33643cc/5BF58236/t51.2885-15/e15/c0.90.720.720/s480x480/43292768_437326443463152_5386472371013797340_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/75b1174effbdfa8ed717409429e86f16/5BF56AC3/t51.2885-15/e15/c0.90.720.720/s640x640/43292768_437326443463152_5386472371013797340_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/75b1174effbdfa8ed717409429e86f16/5BF56AC3/t51.2885-15/e15/c0.90.720.720/s640x640/43292768_437326443463152_5386472371013797340_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b455cd4b41a8ee50302558ad3af028f/5BF56F5A/t50.2886-16/44820725_2122631701094267_7214071166237933568_n.mp4,0,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
