dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,urls/1,tags/0,urls/2,location,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,comments_disabled,urls/3,urls/4,urls/5,tags/23,tags/24,tags/25,tags/26,urls/6,urls/7,tags/27,tags/28,tags/29,urls/8,urls/9
809,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/06105bb6cb125bd5d87e434f71f9f8c6/5C80ADEF/t51.2885-15/e35/44231290_1068077470018392_7180706290316057055_n.jpg,20,20,“50 Anos de Realismo – Do Fotorrealismo à Realidade Virtual” #ccbb #ccbbsp,0,1916304172081621258,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,32953946,BqYFH3ShikK,1542661280,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3f9dee9ebe9629527c79dfd0f822f3d/5C6E057B/t51.2885-15/e35/c135.0.809.809/s150x150/44231290_1068077470018392_7180706290316057055_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/40ee042a1df9da1beb576ce5d5d78390/5C69E77D/t51.2885-15/e35/c135.0.809.809/s240x240/44231290_1068077470018392_7180706290316057055_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d2a37fc68eb367dd7b25294d249a5e64/5C8F7303/t51.2885-15/e35/c135.0.809.809/s320x320/44231290_1068077470018392_7180706290316057055_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb340915897335081406d874e5381bf1/5C8ECF44/t51.2885-15/e35/c135.0.809.809/s480x480/44231290_1068077470018392_7180706290316057055_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5ce2940f761d24923665b36a91fc8dd/5C76124F/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44231290_1068077470018392_7180706290316057055_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5ce2940f761d24923665b36a91fc8dd/5C76124F/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44231290_1068077470018392_7180706290316057055_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/06105bb6cb125bd5d87e434f71f9f8c6/5C80ADEF/t51.2885-15/e35/44231290_1068077470018392_7180706290316057055_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b42fb1520b4336330efb8e2657921242/5C7A8007/t51.2885-15/e35/44542215_309862326533868_2495929775450207550_n.jpg,ccbb,https://instagram.fplu4-1.fna.fbcdn.net/vp/b528577ae4a3c207bf4bfc614b220e45/5C713F99/t51.2885-15/e35/45538672_739875133031781_8735685316840011849_n.jpg,,ccbbsp,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/61091b01086e57f8111070a974400fd4/5C746C29/t51.2885-15/e35/45495996_1809378345826097_6560035942342842029_n.jpg,11,11,"Vem aí mais uma linda coleção @_mariaamore 
Aguardem.... #amovestidos #crentechic #modacristã #modaevangelica #crentesestilosas #ccbbsp #mulhervirtuosa #evangelicasnamoda #assembleiadedeus",0,1916292941068973687,false,,,,,,2082052943,BqYCkbmATZ3,1542659941,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ba51b47f4dc6229994d9d65c4dddfd2a/5C819799/t51.2885-15/e35/c0.133.1066.1066/s150x150/45495996_1809378345826097_6560035942342842029_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/721690964416cc0d2803ed17452fc3df/5C6F709F/t51.2885-15/e35/c0.133.1066.1066/s240x240/45495996_1809378345826097_6560035942342842029_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4098952e11ea94a2851c0bc24b64059/5C7443E1/t51.2885-15/e35/c0.133.1066.1066/s320x320/45495996_1809378345826097_6560035942342842029_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4c98c2daa176d7e57f833c89a82f09d/5C7AE5A6/t51.2885-15/e35/c0.133.1066.1066/s480x480/45495996_1809378345826097_6560035942342842029_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc7109d6608ac6b88fea1ff3e73eeb9e/5C845E0E/t51.2885-15/sh0.08/e35/c0.133.1066.1066/s640x640/45495996_1809378345826097_6560035942342842029_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc7109d6608ac6b88fea1ff3e73eeb9e/5C845E0E/t51.2885-15/sh0.08/e35/c0.133.1066.1066/s640x640/45495996_1809378345826097_6560035942342842029_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/61091b01086e57f8111070a974400fd4/5C746C29/t51.2885-15/e35/45495996_1809378345826097_6560035942342842029_n.jpg,,assembleiadedeus,,,ccbbsp,crentechic,mulhervirtuosa,amovestidos,crentesestilosas,evangelicasnamoda,modaevangelica,modacristã,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/97427d3bf784d55fca3834a86451e159/5C8C5262/t51.2885-15/e35/43603125_737401879960266_7761485517498604796_n.jpg,36,36,Vem coisa boa por aí!!! #amosousampa #consciencianegra #amosampa #ccbb #ccbbsp #makingoff #cinema #20denovembro  foto by @fabioscheibe #acorde #wakeup,1,1916290689971009250,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,34959587,BqYCDrGHDbi,1542659673,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/524f37e48bda50db4098472a5d9c167b/5C6AC220/t51.2885-15/e35/s150x150/43603125_737401879960266_7761485517498604796_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b068b532eaff7b302590cc6e1255708/5C78206A/t51.2885-15/e35/s240x240/43603125_737401879960266_7761485517498604796_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8952362d4efd51965934063f0baa900b/5C714FD0/t51.2885-15/e35/s320x320/43603125_737401879960266_7761485517498604796_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/39123539300d39f14002d0d32ded461e/5C90DB8A/t51.2885-15/e35/s480x480/43603125_737401879960266_7761485517498604796_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0291f37f670a4ec51fd216052c17f58/5C80B387/t51.2885-15/sh0.08/e35/s640x640/43603125_737401879960266_7761485517498604796_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0291f37f670a4ec51fd216052c17f58/5C80B387/t51.2885-15/sh0.08/e35/s640x640/43603125_737401879960266_7761485517498604796_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/97427d3bf784d55fca3834a86451e159/5C8C5262/t51.2885-15/e35/43603125_737401879960266_7761485517498604796_n.jpg,,amosampa,,,consciencianegra,ccbbsp,cinema,acorde,ccbb,wakeup,amosousampa,20denovembro,makingoff,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4efa3089d00412a5639a14aa4149369/5C79736D/t51.2885-15/e35/44877619_293873787912717_5170327804221969721_n.jpg,8,8,"O que fazer numa tarde chuvosa e fria de segunda-feira em São Paulo? 
Ver exposição de arte no CCBB

50 anos de REALISMO do FOTOREALISMO à REALIDADE VIRTUAL.
#ccbbsp #realismo #hiperrealismo #realidadevirtual #arte #arteecultura #cultura #artesplásticas #artes #artesvisuais #caranatela",0,1916287834235610668,false,,,,,,8601010187,BqYBaHfBCYs,1542659333,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5ec5ffa770c4af741a571beb27784b6f/5C81792F/t51.2885-15/e35/s150x150/44877619_293873787912717_5170327804221969721_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d76dbb18074e900879b3064dfa870338/5C8CD065/t51.2885-15/e35/s240x240/44877619_293873787912717_5170327804221969721_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e02fea46ed3cbe4bf722d537be588c7/5C8107DF/t51.2885-15/e35/s320x320/44877619_293873787912717_5170327804221969721_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4b9d6fa3ae0f38129a9d65853b6a325/5C7D0785/t51.2885-15/e35/s480x480/44877619_293873787912717_5170327804221969721_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8a68c12a9032c655f9a8bf7f96ed2c8/5C6BDA88/t51.2885-15/sh0.08/e35/s640x640/44877619_293873787912717_5170327804221969721_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8a68c12a9032c655f9a8bf7f96ed2c8/5C6BDA88/t51.2885-15/sh0.08/e35/s640x640/44877619_293873787912717_5170327804221969721_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4efa3089d00412a5639a14aa4149369/5C79736D/t51.2885-15/e35/44877619_293873787912717_5170327804221969721_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9ff2889ac4d101a55f0185eaff495ffc/5C7CAC73/t51.2885-15/e35/45420894_328178301296002_2440783697982658017_n.jpg,ccbbsp,https://instagram.fplu4-1.fna.fbcdn.net/vp/830b9954d4855a9bd44ff1af38de9829/5C7047CD/t51.2885-15/e35/46067498_604082600022140_3896117230079616826_n.jpg,,artes,artesvisuais,realismo,hiperrealismo,arte,arteecultura,caranatela,artesplásticas,realidadevirtual,cultura,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5fb8af2a98b18fea74beb7ad5f25b898/5C71AB42/t51.2885-15/e35/46570499_276186409906365_7211570796520229983_n.jpg,8,8,"O que fazer numa tarde chuvosa e fria de segunda-feira em São Paulo? 
Ver exposição de arte no CCBB

50 anos de REALISMO do FOTOREALISMO à REALIDADE VIRTUAL.
#ccbbsp #realismo #hiperrealismo #realidadevirtual #arte #arteecultura #cultura #artesplásticas #artes #artesvisuais #caranatela",0,1916287130599399329,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,8601010187,BqYBP4LB5-h,1542659249,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a98149626d75fb72c046b00dcd7d5fa/5C77EF00/t51.2885-15/e35/s150x150/46570499_276186409906365_7211570796520229983_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d767028f80777d7e3a96a3da095ffdab/5C82154A/t51.2885-15/e35/s240x240/46570499_276186409906365_7211570796520229983_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7630b33f3df659e79973d1bfb8706425/5C8334F0/t51.2885-15/e35/s320x320/46570499_276186409906365_7211570796520229983_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f36417ba79cd61ed66e5c5a4be156b6/5C9028AA/t51.2885-15/e35/s480x480/46570499_276186409906365_7211570796520229983_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1e05541d1d547349d4b0a0a97c08a49/5C6DB7A7/t51.2885-15/sh0.08/e35/s640x640/46570499_276186409906365_7211570796520229983_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1e05541d1d547349d4b0a0a97c08a49/5C6DB7A7/t51.2885-15/sh0.08/e35/s640x640/46570499_276186409906365_7211570796520229983_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5fb8af2a98b18fea74beb7ad5f25b898/5C71AB42/t51.2885-15/e35/46570499_276186409906365_7211570796520229983_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f4b57667eddbd049435cc2143f36213/5C814C9C/t51.2885-15/e35/42891481_349529969138975_5163622156644626548_n.jpg,ccbbsp,https://instagram.fplu4-1.fna.fbcdn.net/vp/165300ee2d91da3a9a24e0d521197814/5C722FFC/t51.2885-15/e35/44458965_1950977408538286_4911569700425094465_n.jpg,,artes,artesvisuais,realismo,hiperrealismo,arte,arteecultura,caranatela,artesplásticas,realidadevirtual,cultura,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/29418b46a1b318cdf59d85e5ae508a47/5C6FE3D1/t51.2885-15/e35/44496347_311176183051803_8186495583556154262_n.jpg,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ef215cbe3ba1d18e9cea6e7585b17be/5C79CBD9/t51.2885-15/e35/45411961_750501525315987_8457689811261136989_n.jpg,6,6,"O que fazer numa tarde chuvosa e fria de segunda-feira em São Paulo? 
Ver exposição de arte no CCBB

50 anos de REALISMO do FOTOREALISMO à REALIDADE VIRTUAL.
#ccbbsp #realismo #hiperrealismo #realidadevirtual #arte #arteecultura #cultura #artesplásticas #artes #artesvisuais",0,1916285629518253933,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,1641693998,BqYA6CLnw9t,1542659070,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/63ca84829838318b254cc4c4dcab91dd/5CAC379B/t51.2885-15/e35/s150x150/45411961_750501525315987_8457689811261136989_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/57ff07161680297f09e57daa53981596/5C81DAD1/t51.2885-15/e35/s240x240/45411961_750501525315987_8457689811261136989_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0085b7692409b2bc232564b9faf8d0fb/5CADEE6B/t51.2885-15/e35/s320x320/45411961_750501525315987_8457689811261136989_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e15e59b0b55e4429c4e04b76dfd17c42/5CACAE31/t51.2885-15/e35/s480x480/45411961_750501525315987_8457689811261136989_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5169a29d83e98cb2921337276003307/5C7ACE3C/t51.2885-15/sh0.08/e35/s640x640/45411961_750501525315987_8457689811261136989_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5169a29d83e98cb2921337276003307/5C7ACE3C/t51.2885-15/sh0.08/e35/s640x640/45411961_750501525315987_8457689811261136989_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ef215cbe3ba1d18e9cea6e7585b17be/5C79CBD9/t51.2885-15/e35/45411961_750501525315987_8457689811261136989_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9d6a9bbfa988e463f399fd5cae075dfd/5C8EBC7C/t51.2885-15/e35/44644279_195035468087305_2297972960048674874_n.jpg,ccbbsp,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7ea234d39ca8df81662750ce454c819/5C709349/t51.2885-15/e35/43107684_357251728373996_3381387554487742419_n.jpg,,artes,artesvisuais,realismo,hiperrealismo,arte,arteecultura,artesplásticas,realidadevirtual,cultura,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3bace8084ea08e7f64d685994cc5924d/5C8C5DA1/t51.2885-15/e35/44302266_2093460887651156_4622338775420238695_n.jpg,52,52,#fotorrealismo #sampa #ccbbsp #picoftheday,1,1916279908981806966,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,52591407,BqX_myhFBd2,1542658388,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad14db1ee003e9203ed4c9b9edd7995c/5C69D79E/t51.2885-15/e35/s150x150/44302266_2093460887651156_4622338775420238695_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a88bc96df179454cd2e26f6e32667544/5C8B5198/t51.2885-15/e35/s240x240/44302266_2093460887651156_4622338775420238695_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b258c48750a887ceee4e8a711db912a7/5C8D08E6/t51.2885-15/e35/s320x320/44302266_2093460887651156_4622338775420238695_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/67b3ca1d512e77246963faaca4d24022/5C6E8FA1/t51.2885-15/e35/s480x480/44302266_2093460887651156_4622338775420238695_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/abf91af4dfc373dc0d2fef15b26731af/5C7C6F1B/t51.2885-15/sh0.08/e35/s640x640/44302266_2093460887651156_4622338775420238695_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/abf91af4dfc373dc0d2fef15b26731af/5C7C6F1B/t51.2885-15/sh0.08/e35/s640x640/44302266_2093460887651156_4622338775420238695_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3bace8084ea08e7f64d685994cc5924d/5C8C5DA1/t51.2885-15/e35/44302266_2093460887651156_4622338775420238695_n.jpg,,fotorrealismo,,,picoftheday,ccbbsp,sampa,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/91535f02235d26552975bc69d73e4d33/5C7D74C4/t51.2885-15/e35/44204471_2018621538230108_6611668105162204343_n.jpg,33,33,"Dizem que o diabo se esconde nos detalhes. Nesse caso fica o convite para uma das experiências mais diabólicas do ano. 50 anos do realismo na arte, no #ccbbsp 
#art #culture #realism #sp",2,1916272935162039861,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,10444992,BqX-BTpB041,1542657556,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/761f15e0999a9d78eb881fe5e97acb00/5CB07BFB/t51.2885-15/e35/s150x150/44204471_2018621538230108_6611668105162204343_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/492e403271ab85f66ccd2b100897181c/5CAEEFFD/t51.2885-15/e35/s240x240/44204471_2018621538230108_6611668105162204343_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/be172f2b98b367da0224f03166f5faf7/5C6E2B83/t51.2885-15/e35/s320x320/44204471_2018621538230108_6611668105162204343_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/253b37382993cca31f4bcd8630f3e22e/5C7868C4/t51.2885-15/e35/s480x480/44204471_2018621538230108_6611668105162204343_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7fff7823d3b7576ab98206d1db154c8c/5C8EC57E/t51.2885-15/sh0.08/e35/s640x640/44204471_2018621538230108_6611668105162204343_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7fff7823d3b7576ab98206d1db154c8c/5C8EC57E/t51.2885-15/sh0.08/e35/s640x640/44204471_2018621538230108_6611668105162204343_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/91535f02235d26552975bc69d73e4d33/5C7D74C4/t51.2885-15/e35/44204471_2018621538230108_6611668105162204343_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2e19661dc9d2b3e78eec0e2c24f1abc2/5C90EFEC/t51.2885-15/e35/45424772_286656275304544_8952721677387912610_n.jpg,culture,https://instagram.fplu4-1.fna.fbcdn.net/vp/068e90640c24873e6d115c8db5c96d61/5CB17801/t51.2885-15/e35/44545030_2834306279928413_3624047647951145296_n.jpg,,sp,art,ccbbsp,realism,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/99dfc632ad2a11d4df86976deb427434/5C823C5C/t51.2885-15/e35/46103271_331031817691423_4313027073499109634_n.jpg,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/aeb9f76c3e59f01a4701294aa45bebe6/5CAECEE8/t51.2885-15/e35/43271669_1031977650322295_1625520394599367904_n.jpg,18,18,"Mais obras impressionantes dessa exposição incrível sobre os 50 anos do Realismo. O mais bacana dessas obras é a impressão de que essas imagens são todas fotografias quando, na verdade, são pinturas! 😱😱😱Vá ver! Até 14.01 no @ccbbsp #ccbbsp",0,1916263184153341035,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,396782318,BqX7zaTnmxr,1542656394,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4e1c9814e2108b018f6d9b4f3d354d7/5C8D113D/t51.2885-15/e35/c135.0.810.810a/s150x150/43271669_1031977650322295_1625520394599367904_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/86ab743dba4aff8f1b7ff1bd23a9d607/5C8BAC3B/t51.2885-15/e35/c135.0.810.810a/s240x240/43271669_1031977650322295_1625520394599367904_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b8c2ffb13208d5138e023f2df3f38cf7/5CB0D645/t51.2885-15/e35/c135.0.810.810a/s320x320/43271669_1031977650322295_1625520394599367904_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/47dff8d7eb902893c4499b8a809a7181/5CAE5502/t51.2885-15/e35/c135.0.810.810a/s480x480/43271669_1031977650322295_1625520394599367904_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/25017e7e452fd0fff44d421585e94218/5C71EF7A/t51.2885-15/sh0.08/e35/c135.0.810.810a/s640x640/43271669_1031977650322295_1625520394599367904_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/25017e7e452fd0fff44d421585e94218/5C71EF7A/t51.2885-15/sh0.08/e35/c135.0.810.810a/s640x640/43271669_1031977650322295_1625520394599367904_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aeb9f76c3e59f01a4701294aa45bebe6/5CAECEE8/t51.2885-15/e35/43271669_1031977650322295_1625520394599367904_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2e5d01ad0b3abff6b94329a7bbfff75/5C7E520F/t51.2885-15/e35/45341463_544855635942000_8286079005720258834_n.jpg,ccbbsp,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d73a8812cb6f4db502173a32ce3e737/5C6FFAA9/t51.2885-15/e35/44669362_178503849775073_6922183175360601851_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/5cd57d6425a8f83c04f6f5d6ad1bdfd3/5C830922/t51.2885-15/e35/43243093_351264078752537_5578891949612499520_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/237265e90bc1909e1b88ce2f7a7a7254/5C82ADA0/t51.2885-15/e35/46395314_752306515161853_9178302958324391103_n.jpg,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca475861a3b97fa6e249dd8eb07875b0/5C806635/t51.2885-15/e35/44922585_591870211230636_6489727361300896572_n.jpg,196,196,"#ExAfrica #NaPaulista
.
A exposição de Ibrahim Mahama que ficou famosa pela obra ""Paraíso Perdido Não Orientável"" retornou ao Centro Cultural Banco do Brasil (CCBB) e está de portas abertas no edifício do Banco do Brasil, e melhor: com entrada franca! 🤑
.
@ccbbsp @bancodobrasil 📌Avenida Paulista, 1230
🗓Até 16 de dezembro
💵Gratuito
.
📸@shanaemanuelle
. . 
#CCBB #CCBBSP #Africa #Paraiso #Arte #ArteContemporanea #Exposicao #ig_sp #SP #splovers #paulista #centrocultural #bancodobrasil #artlover #vemver #avenidapaulista #ilovesp #spcity #refugees #imigration #exafricaccbb",0,1916240670655546876,false,,,,,,1175518115,BqX2ry-lIX8,1542653710,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/85bac80949bea32b5c4de7f6d59c620e/5C7CBD77/t51.2885-15/e35/s150x150/44922585_591870211230636_6489727361300896572_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c9356db62d14642c197daf03c15dc1bb/5CACD13D/t51.2885-15/e35/s240x240/44922585_591870211230636_6489727361300896572_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b243d1cd7b2191f74246fc5f3f74fde6/5C8BB687/t51.2885-15/e35/s320x320/44922585_591870211230636_6489727361300896572_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dff88ee14028b04b2f47e1a27182e2c/5C846FDD/t51.2885-15/e35/s480x480/44922585_591870211230636_6489727361300896572_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/69742e5838eb1fec4436f812ada7268a/5C6E76D0/t51.2885-15/sh0.08/e35/s640x640/44922585_591870211230636_6489727361300896572_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/69742e5838eb1fec4436f812ada7268a/5C6E76D0/t51.2885-15/sh0.08/e35/s640x640/44922585_591870211230636_6489727361300896572_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca475861a3b97fa6e249dd8eb07875b0/5C806635/t51.2885-15/e35/44922585_591870211230636_6489727361300896572_n.jpg,,SP,,,bancodobrasil,NaPaulista,CCBB,Arte,artlover,Exposicao,centrocultural,imigration,Paraiso,splovers,spcity,ig_sp,ExAfrica,vemver,exafricaccbb,avenidapaulista,CCBBSP,ArteContemporanea,Africa,paulista,ilovesp,refugees,false,,,,,,,,,,,,,,
